Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,,,
2021-12-14,ᴼᴳ Ahok,ᴼᴳ Ahok,56911574,RK38,33832124,10464125,"90,461,397",2228948,279615,338787,6423427,1193348,571665464,26435,2319326,90461397.6,-0.599999994039536,FALSE
2021-12-14,ᴾᴿᴼシ F1,ᴾRᴼシ F1,79837494,RX38,35121409,10161148,"64,281,787",2075965,1351584,1803394,4465425,464780,1569486621,23764,1342724,64281787,0,FALSE
2021-12-14,ᴾᵁ Dreams,ᴾᵁ Dreams,83563824,Ri38,35015569,17575668,"94,748,714",8885102,795125,240101,6268576,1386764,4792076346,33458,1081373,94748714.4,-0.400000005960465,FALSE
2021-12-14,ᴿᴬ Chalder,Rᴬ Chalder,63737713,RA38,63615155,39914373,"404,095,306",7447490,3906628,2024723,14401698,12133834,1431446149,36940,3602412,404095306,0,FALSE
2021-12-14,ᴿᴿBokuToヅ,RRBokuToヅ,75888646,RR38,50262313,33984882,"318,499,355",7976478,505309,749003,18218441,6535651,586110295,45576,3031780,318499355.6,-0.600000023841858,FALSE
2021-12-14,ᴿᴿVARTHAN,RRVARTHAN,78024889,RR38,42768326,10244535,"110,118,017",1443915,297072,219065,5733083,2551400,1000178552,96070,1672943,110118017,0,FALSE
2021-12-14,ᴿᵒʸᵃᴵK,RoyalK,51651109,RA38,78204788,30406431,"367,887,658",832493,422712,2115184,18230584,8805458,4717059435,46735,5182715,367887658.6,-0.600000023841858,FALSE
2021-12-14,ᵀᴴᴱWIZARD,TᴴᴱWIZARD,53803289,RX38,41815196,4149119,"38,434,465",89589,231924,893530,2430294,503782,792644850,9779,2275273,38434465.8,-0.799999997019768,FALSE
2021-12-14,ᵗᵉᵃTime,ᵗᵉaTime,15689544,RR38,88808654,65430801,"497,438,413",26740118,471237,1423664,25046238,11749544,3928713082,0,6226111,497438413.6,-0.600000023841858,FALSE
2021-12-14,ᵛⁿDVHⁿᵛ,ᵛⁿDVHⁿᵛ,84652781,RX38,37477091,55367993,"62,964,634",49923290,690568,720210,3196050,837875,653038363,43459,1498044,62964634,0,FALSE
2021-12-14,ᵛⁿMr Crab,ᵛⁿMr Crab,52130105,RR38,59504000,58641367,"496,215,904",11236771,3368507,3023019,34512194,6500876,5879759278,54171,6109923,496215904.2,-0.199999988079071,FALSE
2021-12-14,ᶜCỏ  3 Lá,ᶜCo  3 La,65767675,RP38,41920494,22938617,"181,029,309",4214116,1399755,2553039,12825932,1945775,4914119584,46028,2710590,181029309.2,-0.199999988079071,FALSE
2021-12-14,ᶦᶰᵈカラス,Iᶰdカラス,63286295,RP38,40480098,14223626,"125,368,523",1492187,1231401,1286006,8681738,1532294,452852875,23284,5578619,125368523.4,-0.400000005960465,FALSE
2021-12-14,ṩĶÿ ễ,sKy e,76771772,Rt38,27316897,10198526,"86,503,783",1391568,361705,1133760,6526284,785209,1098586424,12273,1242217,86503783.6,-0.599999994039536,FALSE
2021-12-14,Ᵽinkie,Pinkie,97560016,RR38,31133342,7367847,"54,156,845",761096,1087069,1540707,3391184,587791,0,0,703305,54156845.2,-0.200000002980232,FALSE
2021-12-14,〤Amskit〤,〤Amskit〤,96547985,RP38,31762997,5757294,"38,488,397",538845,1512828,672293,2800076,233252,108887837,31261,476423,38488397,0,FALSE
2021-12-14,〤MôSsMô〤,〤MoSsMo〤,96549640,Ri38,30782386,1880662,"15,749,037",221646,275416,206324,921694,255582,100744415,21103,421513,15749037.2,-0.199999999254942,FALSE
2021-12-14,くˢᶜᵃʳʸ,くsᶜaʳy,29489887,RR38,68798978,7111258,"268,965,307",84716,57420,79956,6889164,2,5502524456,50230,4478148,69343287.2,199622019.8,Y
2021-12-14,やinҜPคnther,やinҜPคnther,83526855,RK38,55857101,43283339,"347,090,541",8821545,2935607,3834697,22971357,4720133,0,68017,2332566,347090541,0,FALSE
2021-12-14,サイタマ one punch,サイタマ one punch,38997259,RP38,40351649,15769020,"161,983,609",2033968,1829148,574565,7100652,4230687,0,23891,4645918,161983609.6,-0.599999994039536,FALSE
2021-12-14,ゼロツー      002,ゼロツー      002,58968368,IDG4,26182183,4227836,"39,404,598",242220,236519,296009,3136268,316820,987826301,11524,519042,39404598,0,FALSE
2021-12-14,チュパ,チュパ,85942663,RC38,29591476,1217538,"8,339,128",180794,213237,156124,609566,57817,202125524,30425,393239,8339128.8,-0.799999999813736,FALSE
2021-12-14,ッNoLubeTheFvckr,ッNoLubeTheFvckr,95681780,RP38,58210205,13487993,"91,534,273",2741866,1528061,1419447,7372039,426580,230975618,15898,586789,91534273.2,-0.200000002980232,FALSE
2021-12-14,ツLeGeND SiTA,ツLeGeND SiTA,95486999,,26049689,22983749,"124,529,408",4405732,4451069,4792941,9110578,223429,205893415,10996,244085,124529408.4,-0.400000005960465,FALSE
2021-12-14,ツĀV㋛ŤĀŔ,ツAV㋛TAR,66765325,RP38,34729251,5063691,"56,647,029",327878,148893,78527,3419830,1088563,1061068110,12129,1324941,56647029.6,-0.600000001490116,FALSE
2021-12-14,ヅIsmail 义,ヅIsmail 义,34358347,RP38,48724123,33768226,"57,529,504",29400990,76971,66066,3325288,898911,1257946469,39413,3094465,57529504,0,FALSE
2021-12-14,ナハト ファウスト,ナハト ファウスト,36594863,Rw38,30343752,454168,"4,678,476",11452,3,0,417808,24905,4660335153,4761,1496597,4678476.4,-0.400000000372529,FALSE
2021-12-14,パンダPandà,パンダPanda,53565432,RA38,71529008,63362278,"743,017,371",3559397,1732738,1425344,39975734,16669065,1187367894,90363,5053108,743017371.4,-0.399999976158142,FALSE
2021-12-14,メDorukメ,メDorukメ,79819300,RK38,57426896,38170518,"237,071,000",9638402,4469235,6461975,15166117,2434789,761691407,54269,1164463,237071000.4,-0.400000005960465,FALSE
2021-12-14,メFeldjager,メFeldjager,54912695,RP38,72746817,103260189,"1,093,803,494",9214862,6006320,7394908,56251373,24392726,8834448337,71884,9040701,1093803494.4,-0.400000095367432,FALSE
2021-12-14,ヤ DarkHadi,ヤ DarkHadi,72502696,RR38,36699418,29395429,"159,640,265",15110957,536064,366414,11355959,2026035,736204508,33893,1346100,159640265.4,-0.400000005960465,FALSE
2021-12-14,ヤGetLost,ヤGetLost,84039013,,35966716,10737448,"55,721,787",1298938,3869933,1908176,3311859,348542,2291523765,21508,699643,55721787.6,-0.600000001490116,FALSE
2021-12-14,ロストチャイルド,ロストチャイルド,86570708,RC38,29598240,1061825,"6,610,283",176846,121504,295369,421169,46937,402526262,28918,157057,6610283.2,-0.200000000186265,FALSE
2021-12-14,ヾ Theo,ヾ Theo,75577618,RX38,30894501,11820950,"55,946,207",6531305,516522,214468,3842407,716248,313675384,43738,2230181,55946207,0,FALSE
2021-12-14,㋛Marreta Preta㋛,㋛Marreta Preta㋛,40299040,RP38,62722748,99373858,"979,957,877",6722976,5060549,5587321,69391734,12611278,8957547395,72819,5978849,979957877.2,-0.200000047683716,FALSE
2021-12-14,㐅1 cödè ㋛,㐅1 code ㋛,95673384,RR38,30887667,14963644,"149,610,022",521591,974525,1378941,9973085,2115502,1888117951,21171,911671,149610022.2,-0.199999988079071,FALSE
2021-12-14,乂 HAXOR 乂,乂 HAXOR 乂,36397118,RR38,61111807,3493429,"757,034,966",853751,769360,749484,1120718,116,13770293726,110024,6054204,15916906.2,741118059.8,Y
2021-12-14,乂 HYDRA 乂,乂 HYDRA 乂,39250773,RP38,73196473,80111494,"818,492,027",17922328,1420405,1670713,37657706,21440342,2805317281,67377,5752237,818492027.6,-0.600000023841858,FALSE
2021-12-14,乂DEAD MAN乂,乂DEAD MAN乂,85461131,RK38,29820257,37611971,"128,534,268",25240402,977549,511320,9816819,1065881,429490813,28139,1586065,128534268.4,-0.400000005960465,FALSE
2021-12-14,乂JØN GØD乂,乂JON GOD乂,63354285,RK38,33362007,10173557,"86,766,557",789468,877456,606343,7557742,342548,366830148,21064,2276223,86766557.6,-0.599999994039536,FALSE
2021-12-14,乂T E F K A乂,乂T E F K A乂,81742039,RP38,37840013,27233656,"201,189,219",3827696,4517335,3188910,13536093,2163622,647388812,43081,1098160,201189219.2,-0.199999988079071,FALSE
2021-12-14,乂TekasHI乂,乂TekasHI乂,69967186,Rt38,31705417,39871754,"379,755,325",4501799,1592604,2100697,26626611,5050043,609525383,22095,2630584,379755325.8,-0.800000011920929,FALSE
2021-12-14,乄 Gembel 乄,乄 Gembel 乄,33305369,RK38,72865576,51010766,"593,041,647",4638425,738295,1171548,30329878,14132620,1205437815,80224,4608482,593041647,0,FALSE
2021-12-14,乄Daver乄,乄Daver乄,9775721,RK38,49258704,2490446,"31,345,816",33344,7950,42942,1697272,708938,3776141476,11338,3516732,31345816.8,-0.800000000745058,FALSE
2021-12-14,乇mperor卩nus,乇mperor卩nus,78804129,RP38,38304321,7050751,"71,119,977",276389,710156,405557,4515082,1143567,1028306584,27734,1333753,71119977.8,-0.799999997019768,FALSE
2021-12-14,么 Explech 么,么 Explech 么,62289360,RR38,63291431,53539973,"633,470,253",3513315,1780996,1590417,31026097,15629148,3402868643,86393,4922880,633470253,0,FALSE
2021-12-14,义 LKW 义,义 LKW 义,96215472,RR38,37701893,8038079,"54,701,195",2083377,625101,892647,3927535,509419,19420622,63400,116958,54701195.4,-0.399999998509884,FALSE
2021-12-14,义 daeny 义,义 daeny 义,67704983,RN38,25404907,2058261,"3,148,479",1699015,88434,22467,242496,5849,0,0,7425,3148479,0,FALSE
2021-12-14,义Anasboi义,义Anasboi义,67137328,RR38,55646480,37738761,"327,748,645",9993306,617273,1934097,18710265,6483820,4702588355,148379,2777341,327748645.2,-0.199999988079071,FALSE
2021-12-14,义Galatian义,义Galatian义,67184899,RK38,50631027,23184790,"158,552,577",9240227,1025111,1084820,8637761,3196871,5805287037,62368,1791169,158552577.4,-0.400000005960465,FALSE
2021-12-14,义Headhuntr义,义Headhuntr义,1080643,RA38,81299409,14709799,"929,086,854",7673500,408646,255058,6371505,1090,9551515869,72565,11177688,67109074,861977780,Y
2021-12-14,义Kakaroto义,义Kakaroto义,96502129,RR38,106520406,134724799,"1,320,924,745",2932855,3385047,9170585,110784050,8452262,2696859235,15961,3827725,1320924745,0,FALSE
2021-12-14,义Pillow义,义Pillow义,96569933,RK38,40281588,19742740,"145,379,517",3176757,2576380,1348749,11862067,778787,644137075,31366,508683,145379517.4,-0.400000005960465,FALSE
2021-12-14,义Pirate义,义Pirate义,77753647,,41440985,9970709,"100,748,834",542041,865767,780363,5986332,1796206,351555916,12787,1928642,100748834.2,-0.200000002980232,FALSE
2021-12-14,义Rengoku,义Rengoku,10391630,RR38,77744161,138577300,"1,737,870,337",3046559,1243632,2085813,91759541,40441755,2966099777,70426,7779632,1737870337.8,-0.799999952316284,FALSE
2021-12-14,义Sala义,义Sala义,66466622,RK38,52739399,23402862,"125,926,846",12351803,949133,1029745,6400438,2671743,1470239163,36891,2828073,125926846.6,-0.599999994039536,FALSE
2021-12-14,义ShAdEnO5义,义ShAdEnO5义,61109803,RP38,39098273,2468331,"21,990,286",250221,529450,48168,1212117,428375,463263199,28531,3622966,21990286.2,-0.199999999254942,FALSE
2021-12-14,义pirate Cange,义pirate Cange,39750664,Rt38,26168971,1269201,"10,231,768",42842,188869,308263,597213,132014,889038026,5451,260806,10231768.4,-0.400000000372529,FALSE
2021-12-14,乛ᴷᴳ김사나暁,乛Kᴳ김사나暁,83068025,RK38,41387424,11725237,"83,926,079",3539558,1566183,716843,4083463,1819190,839571325,48166,501616,83926079.6,-0.599999994039536,FALSE
2021-12-14,亗 Mezy,亗 Mezy,95677291,RR38,30321495,11787731,"54,256,251",4038785,1433529,2378379,3767284,169754,9021052,14041,214953,54256251,0,FALSE
2021-12-14,亗 Solo Igris,亗 Solo Igris,95676757,RX38,27590150,5515869,"30,619,259",1239079,763817,1255730,2132397,124846,1020411,13768,262667,30619259.8,-0.800000000745058,FALSE
2021-12-14,亗BLS EVIL亗,亗BLS EVIL亗,40412748,RR38,80021717,89999906,"880,791,696",6881581,6834360,8353360,52627888,15302717,5243938246,88826,3966674,880791696.2,-0.200000047683716,FALSE
2021-12-14,亗Pirate Lee,亗Pirate Lee,66284657,Rt38,33285536,7655971,"62,552,568",1143232,791547,584777,4432658,703757,1161790123,38405,2371388,62552568.4,-0.399999998509884,FALSE
2021-12-14,亗Āmë,亗Ame,97127787,RR38,31585647,10189052,"85,921,224",1902134,260908,950713,6028981,1046316,175105646,42023,636124,85921224.8,-0.799999997019768,FALSE
2021-12-14,实意ʚevyɞ,实意ʚevyɞ,31895462,RP38,71576032,65935597,"692,087,203",11469228,997453,1925623,35076990,16466303,12463523469,101911,11508204,692087203.6,-0.600000023841858,FALSE
2021-12-14,尤吉歐Eugéo,尤吉歐Eugeo,68007996,F38N,38748990,23087631,"116,264,710",5617683,5137019,4018139,7750122,564668,1055000395,29605,480870,116264710.6,-0.599999994039536,FALSE
2021-12-14,尺V AsiF,尺V AsiF,62017843,RK38,40676096,9785195,"69,450,180",2682641,587300,1144818,4424894,945542,1197771214,23791,1146636,69450180.2,-0.200000002980232,FALSE
2021-12-14,屮 Escan0r 屮,屮 Escan0r 屮,79360533,,27612073,7316401,"71,826,217",462987,297907,393229,5368067,794211,46409777,17259,1756184,71826217.4,-0.400000005960465,FALSE
2021-12-14,彡1 Angel ヅ,彡1 Angel ヅ,80959999,LF38,26988320,661209,"4,248,177",1215,120573,231237,308184,0,1439209308,10192,33301,4248177,0,FALSE
2021-12-14,恒纪元之星,恒纪元之星,42882386,Rw38,38193214,2483042,"21,945,926",107204,72942,266903,2000887,35106,2430706186,14421,699809,21945926.8,-0.800000000745058,FALSE
2021-12-14,愛麗絲Alíce,愛麗絲Alice,95560188,RR38,38776503,46189903,"193,060,720",12436223,13824573,6629180,12959093,340834,84288000,57261,755171,193060720.6,-0.599999994039536,FALSE
2021-12-14,暗 Moises P,暗 Moises P,17376374,RR38,91609760,80267443,"838,513,371",9828769,1279920,2977942,50154023,16026789,2808204527,58645,5074846,838513371.8,-0.799999952316284,FALSE
2021-12-14,暗 SeroS 戰,暗 SeroS 戰,20843787,RP38,93679158,108088827,"1,159,840,577",15607428,716710,2399203,64162086,25203400,6317279701,84636,7045983,1159840577.6,-0.599999904632568,FALSE
2021-12-14,暗 Toxic Arrow,暗 Toxic Arrow,17413785,RA38,83687767,171471852,"2,230,530,554",3681483,1229533,3709853,104452388,58398595,3755654056,52162,15597466,2230530554.6,-0.599999904632568,FALSE
2021-12-14,暗 Winter,暗 Winter,16908012,RA38,104536665,214980808,"1,453,817,051",108468066,558890,541932,67940047,37471873,5320303579,81771,14647664,1453817051.2,-0.200000047683716,FALSE
2021-12-14,暗 pequod,暗 pequod,15186568,RP38,78597982,53679777,"670,946,218",1272523,609776,1280078,34599615,15917785,2583988040,77314,7292244,670946218.6,-0.600000023841858,FALSE
2021-12-14,暗丶BRAYAN亗,暗丶BRAYAN亗,33738318,RR38,75302030,105269689,"1,281,640,380",4801420,3283479,3918212,60689127,32577451,5370434657,54722,6393537,1281640380,0,FALSE
2021-12-14,火 FUEGOLEON,火 FUEGOLEON,70132784,Ri38,34686074,21343614,"125,545,976",9559663,763656,1033193,8176808,1810294,395301493,24850,3373823,125545976.6,-0.599999994039536,FALSE
2021-12-14,火 Z E Y Z,火 Z E Y Z,71841266,RP38,35708801,12936041,"102,543,008",1482680,1425107,2227352,6553119,1247783,903406572,24761,1739158,102543008,0,FALSE
2021-12-14,火Karamag火,火Karamag火,75397619,RA38,45202751,49045802,"441,510,632",8963882,2203153,4060040,25730315,8088412,2816636826,32988,3094854,441510632.4,-0.399999976158142,FALSE
2021-12-14,火SmileDance,火SmileDance,75398017,RK38,45611917,16314027,"169,199,748",3682613,614469,800552,6029578,5186815,819922969,29050,2162443,169199748.6,-0.599999994039536,FALSE
2021-12-14,父 Crystal 父,父 Crystal 父,28618527,RK38,80601029,98830901,"1,346,609,072",4400210,212641,543212,53036586,40638252,4452129366,128372,5015084,1346609072,0,FALSE
2021-12-14,真心 ąđy,真心 ady,25182362,RP38,54855356,96629959,"814,266,168",19683594,6834482,7536319,48499607,14075957,10073409449,78458,9808751,814266168.8,-0.799999952316284,FALSE
2021-12-14,紫英 Amethy,紫英 Amethy,96291019,RR38,32052272,30817859,"179,529,829",6302576,4500831,6433953,12807814,772685,170888760,29581,594101,179529829.2,-0.199999988079071,FALSE
2021-12-14,自由ㅅ 自在,自由ㅅ 自在,59967543,Ri38,43946292,6780690,"34,197,576",479121,1761780,2713373,1680362,146054,2665524331,40486,356726,34197576.2,-0.200000002980232,FALSE
2021-12-14,裁决Blade,裁决Blade,95678399,RP38,36715970,30083468,"290,365,390",2327943,651412,1549172,22869853,2685088,383765020,31731,616665,290365390.6,-0.600000023841858,FALSE
2021-12-14,連Lin15,連Lin15,33752045,Rt38,55627745,77467512,"668,830,989",26880699,1579372,1672909,29308617,18025915,9513661724,0,6300157,668830989.8,-0.799999952316284,FALSE
2021-12-14,雨Kuma雨,雨Kuma雨,20446496,RK38,70912541,73882304,"899,794,993",3070377,1797775,2326467,44747420,21940265,1776161095,94486,7930383,899794993.4,-0.399999976158142,FALSE
2021-12-14,齐天大圣17,齐天大圣17,57069821,RM38,45419835,3039285,"35,703,302",225801,211417,179807,1392912,1029348,7053770323,16243,1839335,35703302.2,-0.200000002980232,FALSE
2021-12-14,모조 Mojo M,모조 Mojo M,63082694,RA38,38603471,11127645,"75,475,599",2859889,1646770,837153,4741519,1042314,11052429574,27028,2258841,75475599.8,-0.799999997019768,FALSE
2021-12-14,주님・PʀøHacJd,주님PʀoHacJd,12645110,RP38,61390458,106467229,"1,335,253,171",1019458,318725,526160,75975053,28627833,11888374487,69460,10609374,1335253171.6,-0.599999904632568,FALSE
2021-12-14,황신원 of Roseee,황신원 of Roseee,49964501,RO3E,39832618,9044282,"76,441,293",972456,618749,929621,5917830,605626,4361127743,12419,2835580,76441293.2,-0.200000002980232,FALSE
2021-12-14,Ｓｌoｔｈ,Ｓｌoｔｈ,10621502,RA38,74569566,76814767,"873,918,589",1614226,1686923,4679467,52517899,16316252,4674097550,78318,6796450,873918589.2,-0.200000047683716,FALSE
2021-12-28,19Alim93 Dealer,19Alim93 Dealer,62399898,RR38,75433296,65951494,"730,919,063",2764655,2727016,1497775,46031996,12930052,1070995838,98354,4292900,730919063,0,FALSE
2021-12-28,1LimitBreakr,1LimitBreakr,28759255,RK38,68430463,92410972,"1,115,810,365",9215165,968855,4129708,46643409,31453835,1044147076,60535,7049339,1115810365,0,FALSE
2021-12-28,1P FOX,1P FOX,52435883,Ri38,52174666,24950372,"230,104,424",5612322,1634719,928013,11350589,5424729,853259425,40702,5679597,230104424.4,-0.400000005960465,FALSE
2021-12-28,338 Win kvk,338 Win kvk,66337757,,36601789,7060200,"79,879,793",388407,510397,174167,4165993,1821236,1305770537,45356,2132696,79879793.4,-0.400000005960465,FALSE
2021-12-28,47 are faggies,47 are faggies,26254887,RR38,60443816,120968939,"1,476,704,111",4136669,4187424,3833145,72406467,36405234,8007000180,76667,9224810,1476704111.8,-0.799999952316284,FALSE
2021-12-28,4Zinc 永,4Zinc 永,54530345,Ri38,63519675,155539370,"1,743,131,903",15199027,1414289,1840380,101181148,35904526,2264212781,59970,4014918,1743131903.4,-0.400000095367432,FALSE
2021-12-28,A7X fold,A7X fold,63900101,RA38,44391631,7838433,"85,422,001",63328,295616,443601,5767406,1268482,2025060388,46151,1040937,85422001.6,-0.599999994039536,FALSE
2021-12-28,ABØ AŁ HASSAN,ABO AL HASSAN,63896422,RA38,48433848,26959787,"273,992,036",1470134,1239224,1873183,18381809,3995437,2062893543,35384,4586765,273992036.8,-0.800000011920929,FALSE
2021-12-28,ALMIGHTY BLACK,ALMIGHTY BLACK,39756277,RR38,89837131,152865326,"1,678,670,033",7526777,23635377,15406481,55766582,50530109,1912049387,62200,5507370,1678670033.4,-0.400000095367432,FALSE
2021-12-28,AMNA CASB,AMNA CASB,51213820,,40173184,4980327,"58,312,803",279349,191819,138434,3009494,1361231,1219611067,15596,1672398,58312803.8,-0.799999997019768,FALSE
2021-12-28,ARISA OG,ARISA OG,8918322,RA38,77540756,147442201,"1,281,483,376",44875234,516448,1511756,74534685,26004078,8301245146,56998,7974781,1281483376.8,-0.799999952316284,FALSE
2021-12-28,AbbyRigg Hèró,AbbyRigg Hero,1616635,RP38,85749101,108258410,"925,443,225",42056766,194511,232050,39978701,25796382,5249844836,55330,7170122,925443225.2,-0.200000047683716,FALSE
2021-12-28,AdolfфStalin,AdolfфStalin,61109803,RP38,40094709,2793570,"26,702,024",258543,533217,48458,1367699,585653,468263199,29531,3672878,26702024.6,-0.600000001490116,FALSE
2021-12-28,Ahmad 81,Ahmad 81,53474171,RA38,61631352,65977292,"485,364,592",27726020,703182,863551,25873196,10811343,1476144358,93453,5454801,485364592,0,FALSE
2021-12-28,Alex18Croatia,Alex18Croatia,21090207,RA38,72527796,136949929,"1,248,080,350",30160742,3074389,4538566,76577948,22598284,5779545796,104433,8979124,1248080350.4,-0.400000095367432,FALSE
2021-12-28,Alischer,Alischer,6488711,Rt38,71762947,255696959,"2,569,704,627",42576078,1980473,3311884,161258955,46569569,0,0,17818622,2569704627.6,-0.599999904632568,FALSE
2021-12-28,Alotta Fagina,Alotta Fagina,16891821,,71305225,47425209,"597,708,514",629852,120710,485386,32838564,13350697,14458674792,104633,5362569,597708514.4,-0.399999976158142,FALSE
2021-12-28,AlphaOmegA,AlphaOmegA,11915882,RK38,55693951,40882382,"411,821,996",7836431,2200144,705983,19976599,10163225,2123618424,26447,9701651,411821996.2,-0.199999988079071,FALSE
2021-12-28,Alungga,Alungga,23896432,RK38,59948460,180804592,"2,340,712,056",11214753,4370273,3082795,92533804,69602967,0,0,10501148,2340712056.6,-0.599999904632568,FALSE
2021-12-28,Amaiaz,Amaiaz,25866777,Hp38,39819794,497874,"6,124,281",3045,1146,640,374204,118839,8346262076,9110,769830,6124281,0,FALSE
2021-12-28,Amen0sa,Amen0sa,38132570,Rt38,79143290,139055783,"1,804,527,399",2564507,5350791,3740459,76964944,50435082,2217664876,72135,8515855,1804527399.4,-0.400000095367432,FALSE
2021-12-28,AndrewB2000,AndrewB2000,7681587,RK38,87382442,179498120,"1,856,255,627",21038927,5495316,11596525,103267593,38099759,20654549277,119454,10434191,1856255627.4,-0.400000095367432,FALSE
2021-12-28,AngelOfImpurity,AngelOfImpurity,63858590,RK38,48901763,23280448,"271,075,103",1234045,1042525,742846,13944878,6316154,1829862552,51778,3408297,271075103,0,FALSE
2021-12-28,Apocó,Apoco,18881145,Rv38,44780888,6527850,"83,499,572",217471,64556,265529,3734103,2246191,6150045610,0,6099013,83499572.2,-0.200000002980232,FALSE
2021-12-28,Aquilasia,Aquilasia,62763532,Rt38,42885403,7003908,"41,556,490",1051044,1808011,1168600,2646920,329333,1357008082,28361,765196,41556490.8,-0.799999997019768,FALSE
2021-12-28,AssAssin A,AssAssin A,52419470,DK38,62120317,70486994,"815,161,604",3627092,1816147,4852178,41243636,18947941,4068632055,66219,6660371,815161604.4,-0.399999976158142,FALSE
2021-12-28,Atreus591,Atreus591,70857667,Ri38,73704880,32775056,"442,912,332",541152,121850,1162998,18107271,12841785,2341343997,36063,3149806,442912332.4,-0.399999976158142,FALSE
2021-12-28,AtticusWiggleBs,AtticusWiggleBs,80187532,RK38,41441099,5056487,"59,104,119",222549,107160,248545,3171355,1306878,452749706,36842,674220,59104119.8,-0.799999997019768,FALSE
2021-12-28,A죽음,A죽음,66226973,RP38,37409464,11670383,"80,130,547",2872018,951827,1008095,6314875,523568,367700571,15983,2639431,80130547.6,-0.599999994039536,FALSE
2021-12-28,BDGㅊALVINᴿⱽ,BDGㅊALVINRⱽ,64525422,RR38,56333578,44462538,"570,401,095",1073435,488070,1069307,27170148,14661578,2461353379,49054,2729332,570401095,0,FALSE
2021-12-28,BDGㅊHR Habib,BDGㅊHR Habib,36145615,Rt38,67022436,140848572,"1,269,273,589",32097576,2771757,2308565,82533718,21136956,4006555661,108089,6266199,1269273589.2,-0.200000047683716,FALSE
2021-12-28,BDGㅊHridxᴿⱽ,BDGㅊHridxRⱽ,62756828,RR38,41085847,13012780,"149,286,031",510568,340802,303156,8987539,2870715,591005450,28626,2014422,149286031.6,-0.599999994039536,FALSE
2021-12-28,BENORAN,BENORAN,79083099,RA38,36493996,14031358,"153,901,714",492530,1150246,705694,8497782,3185106,855479597,21700,2751580,153901714,0,FALSE
2021-12-28,BEP 1,BEP 1,10806254,RP38,68656274,47941681,"633,023,850",584601,621744,1229443,28337219,17168674,3676433939,37708,8408168,633023850.2,-0.200000047683716,FALSE
2021-12-28,BOB the FVCKER,BOB the FVCKER,48452348,RP38,41624310,18767928,"140,539,321",2182815,4279811,1626999,8853092,1825211,2598255132,29976,3762616,140539321,0,FALSE
2021-12-28,Bajietong OG,Bajietong OG,14020401,RR38,60420797,25113400,"269,073,676",4205713,528567,123460,13843164,6412496,3139833990,52783,6395139,269073676.6,-0.600000023841858,FALSE
2021-12-28,Bamboo ALL,Bamboo ALL,67074469,RR38,59586016,38023488,"102,753,702",29802763,283960,872600,4854847,2209318,5111332519,148271,3604818,102753702.6,-0.599999994039536,FALSE
2021-12-28,Bangᴿⱽ,BangRⱽ,58615587,RK38,42784437,38306681,"353,443,120",5599000,2467896,4906132,17891006,7442647,1331365163,47689,3279180,353443120,0,FALSE
2021-12-28,Barakjiii,Barakjiii,76297693,Rt38,52447111,5295435,"495,672,084",342554,12110,227531,24712023,11817450,2789973019,46104,5099724,48147424.8,447524659.2,Y
2021-12-28,Barbosah,Barbosah,53734445,,80791948,150920058,"1,475,220,048",13684261,10232831,10643061,91775281,24584624,732703098,49762,9099125,1475220048.2,-0.200000047683716,FALSE
2021-12-28,BassPirateRed,BassPirateRed,62608636,RK38,53180228,15907585,"184,580,600",972832,1093060,397366,8827609,4616718,3081804778,77284,6218126,184580600.4,-0.400000005960465,FALSE
2021-12-28,Battle BEAST,Battle BEAST,65484538,RR38,57098208,126288434,"1,129,654,884",16305223,11014798,8465076,73956280,16547057,8033135830,71250,3619499,1129654884.6,-0.599999904632568,FALSE
2021-12-28,BaxeN,BaxeN,63790695,RX38,49175385,3501683,"42,867,994",30290,73009,142267,2297549,958568,1301156744,24469,3239828,42867994,0,FALSE
2021-12-28,Beast Doc,Beast Doc,34382164,Ri38,84513953,199427400,"2,426,350,600",6972974,5504475,8520224,118872838,59556889,6938150337,35698,10978795,2426350600.8,-0.800000190734863,FALSE
2021-12-28,Beast Eicosoco,Beast Eicosoco,39418334,RA38,57815225,33504969,"356,344,154",2469530,1812622,1986496,20044740,7191581,4797163257,34380,6756586,356344154,0,FALSE
2021-12-28,BerryMuffins,BerryMuffins,16512590,Rt38,73257821,79974950,"1,136,816,008",1028941,367160,990480,41985340,35603029,1742731151,55617,8713777,1136816008.2,-0.200000047683716,FALSE
2021-12-28,Big Daddy BaBa,Big Daddy BaBa,30316476,RP38,38524013,13360064,"168,592,894",789820,311749,471858,6980874,4805763,1187533433,8289,4091393,168592894,0,FALSE
2021-12-28,Big Piens Shake,Big Piens Shake,11694371,RA38,74340685,23879256,"2,264,496,036",289403,236830,852954,122734283,50031649,2782728843,31350,8334192,228944136.6,2035551899.4,Y
2021-12-28,BigLoai,BigLoai,69220396,RX38,37666099,25060432,"68,212,879",18283355,303153,817448,5244941,411535,215015653,16258,2899961,68212879,0,FALSE
2021-12-28,BigTruck,BigTruck,11740217,Rt38,81790801,101970354,"1,145,775,556",5082992,2762206,7331339,62596715,24197102,4882098494,29662,8580832,1145775556.4,-0.400000095367432,FALSE
